Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный
SNXUSDT,отскок,bids,2.37200000,2023-02-10 03:55:57,2.36800000,2023-02-10 03:56:05,False
SNXUSDT,отскок,bids,2.37300000,2023-02-10 04:00:55,2.37800000,2023-02-10 04:01:10,True
SNXUSDT,отскок,asks,2.38500000,2023-02-10 04:07:43,2.37900000,2023-02-10 04:07:52,True
SNXUSDT,отскок,asks,2.38900000,2023-02-10 04:08:06,2.38400000,2023-02-10 04:08:43,True
SNXUSDT,отскок,asks,2.38500000,2023-02-10 04:08:46,2.38000000,2023-02-10 04:09:00,True
SNXUSDT,отскок,asks,2.37500000,2023-02-10 04:10:10,2.37000000,2023-02-10 04:10:14,True
SNXUSDT,отскок,asks,2.38400000,2023-02-10 04:53:29,2.37900000,2023-02-10 04:54:17,True
SNXUSDT,отскок,asks,2.38400000,2023-02-10 04:58:38,2.38700000,2023-02-10 04:59:43,False
SNXUSDT,отскок,asks,2.39100000,2023-02-10 05:01:23,2.39500000,2023-02-10 05:01:43,False
SNXUSDT,отскок,bids,2.38400000,2023-02-10 05:09:04,2.38100000,2023-02-10 05:09:27,False
SNXUSDT,отскок,bids,2.37700000,2023-02-10 05:11:12,2.38200000,2023-02-10 05:11:18,True
SNXUSDT,отскок,asks,2.37300000,2023-02-10 05:24:24,2.37600000,2023-02-10 05:25:07,False
SNXUSDT,отскок,bids,2.38000000,2023-02-10 05:51:00,2.38500000,2023-02-10 05:53:11,True
SNXUSDT,отскок,bids,2.37800000,2023-02-10 06:01:29,2.37400000,2023-02-10 06:02:05,False
SNXUSDT,отскок,asks,2.37900000,2023-02-10 06:35:49,2.38200000,2023-02-10 06:37:49,False
SNXUSDT,отскок,bids,2.36000000,2023-02-10 07:06:33,2.35600000,2023-02-10 07:09:24,False
SNXUSDT,отскок,asks,2.36000000,2023-02-10 07:15:00,2.36300000,2023-02-10 07:16:15,False
SNXUSDT,отскок,asks,2.38000000,2023-02-10 09:07:00,2.38500000,2023-02-10 09:07:47,False
SNXUSDT,отскок,bids,2.38400000,2023-02-10 09:08:40,2.38900000,2023-02-10 09:11:39,True
SNXUSDT,отскок,asks,2.38900000,2023-02-10 09:11:40,2.38400000,2023-02-10 09:16:15,True
SNXUSDT,отскок,asks,2.38900000,2023-02-10 09:24:26,2.38400000,2023-02-10 09:25:42,True
SNXUSDT,отскок,asks,2.40200000,2023-02-10 10:02:09,2.39700000,2023-02-10 10:04:13,True
SNXUSDT,отскок,asks,2.40200000,2023-02-10 10:53:36,2.40600000,2023-02-10 10:58:39,False
SNXUSDT,отскок,bids,2.38700000,2023-02-10 11:26:39,2.40300000,2023-02-10 11:29:44,True
SNXUSDT,отскок,asks,2.40200000,2023-02-10 11:29:45,2.41200000,2023-02-10 11:29:56,False
SNXUSDT,отскок,bids,2.42400000,2023-02-10 12:25:02,2.42100000,2023-02-10 12:27:26,False
SNXUSDT,отскок,bids,2.40300000,2023-02-10 12:49:03,2.40800000,2023-02-10 12:52:21,True
SNXUSDT,отскок,bids,2.40500000,2023-02-10 13:18:21,2.41000000,2023-02-10 13:19:27,True
SNXUSDT,отскок,bids,2.38300000,2023-02-10 14:49:49,2.38000000,2023-02-10 14:49:50,False
SNXUSDT,отскок,bids,2.39700000,2023-02-10 15:29:55,2.40200000,2023-02-10 15:30:22,True
SNXUSDT,отскок,asks,2.40100000,2023-02-10 15:36:14,2.39600000,2023-02-10 15:37:23,True
SNXUSDT,отскок,bids,2.40200000,2023-02-10 15:52:43,2.39900000,2023-02-10 15:53:51,False
SNXUSDT,отскок,asks,2.44300000,2023-02-10 17:45:24,2.44600000,2023-02-10 17:45:26,False
SNXUSDT,отскок,bids,2.46000000,2023-02-10 17:55:57,2.45700000,2023-02-10 17:57:08,False
SNXUSDT,отскок,bids,2.46000000,2023-02-10 17:58:27,2.45500000,2023-02-10 18:00:03,False
SNXUSDT,отскок,bids,2.45000000,2023-02-10 18:09:29,2.45500000,2023-02-10 18:09:45,True
SNXUSDT,отскок,bids,2.46900000,2023-02-10 18:29:09,2.46600000,2023-02-10 18:31:25,False
SNXUSDT,отскок,bids,2.40700000,2023-02-10 18:46:17,2.41300000,2023-02-10 18:46:27,True
SNXUSDT,отскок,bids,2.41800000,2023-02-10 18:50:20,2.41400000,2023-02-10 18:51:05,False
SNXUSDT,отскок,asks,2.43100000,2023-02-10 19:06:42,2.43500000,2023-02-10 19:08:17,False
SNXUSDT,отскок,bids,2.41400000,2023-02-10 19:35:59,2.41100000,2023-02-10 19:38:29,False
SNXUSDT,отскок,bids,2.39300000,2023-02-10 20:02:17,2.39900000,2023-02-10 20:03:24,True
SNXUSDT,отскок,bids,2.38300000,2023-02-10 20:16:09,2.37900000,2023-02-10 20:17:08,False
SNXUSDT,отскок,asks,2.40400000,2023-02-10 20:55:41,2.40900000,2023-02-10 20:56:09,False
SNXUSDT,отскок,bids,2.41300000,2023-02-10 21:18:25,2.41800000,2023-02-10 21:19:04,True
SNXUSDT,отскок,bids,2.42100000,2023-02-10 21:41:55,2.41800000,2023-02-10 21:43:51,False
SNXUSDT,отскок,bids,2.41800000,2023-02-10 21:43:56,2.42300000,2023-02-10 21:47:21,True
SNXUSDT,отскок,asks,2.42900000,2023-02-10 21:50:01,2.43200000,2023-02-10 21:50:47,False
SNXUSDT,отскок,bids,2.42800000,2023-02-10 21:51:53,2.43300000,2023-02-10 21:52:35,True
SNXUSDT,отскок,asks,2.44300000,2023-02-10 22:31:34,2.44900000,2023-02-10 22:33:28,False
SNXUSDT,отскок,asks,2.45300000,2023-02-10 22:33:40,2.45600000,2023-02-10 22:33:44,False
SNXUSDT,отскок,asks,2.44800000,2023-02-10 22:41:10,2.45400000,2023-02-10 22:43:12,False
SNXUSDT,отскок,bids,2.44800000,2023-02-10 23:03:06,2.44400000,2023-02-10 23:04:44,False
SNXUSDT,отскок,bids,2.43800000,2023-02-10 23:22:53,2.43500000,2023-02-10 23:23:30,False
SNXUSDT,отскок,bids,2.41500000,2023-02-11 00:10:27,2.42100000,2023-02-11 00:10:39,True
SNXUSDT,отскок,asks,2.42000000,2023-02-11 00:13:54,2.41400000,2023-02-11 00:15:35,True
SNXUSDT,отскок,asks,2.41400000,2023-02-11 00:19:21,2.41700000,2023-02-11 00:19:30,False
SNXUSDT,отскок,bids,2.40200000,2023-02-11 00:32:39,2.39900000,2023-02-11 00:33:41,False
SNXUSDT,отскок,bids,2.38000000,2023-02-11 00:40:41,2.37700000,2023-02-11 00:40:44,False
SNXUSDT,отскок,bids,2.39200000,2023-02-11 01:21:15,2.39900000,2023-02-11 01:22:02,True
SNXUSDT,отскок,bids,2.39100000,2023-02-11 03:06:05,2.38800000,2023-02-11 03:08:33,False
SNXUSDT,отскок,bids,2.38500000,2023-02-11 03:09:05,2.37800000,2023-02-11 03:09:24,False
SNXUSDT,отскок,asks,2.36600000,2023-02-11 03:15:13,2.36900000,2023-02-11 03:21:43,False
SNXUSDT,отскок,bids,2.38600000,2023-02-11 03:31:38,2.39100000,2023-02-11 03:34:22,True
SNXUSDT,отскок,asks,2.38900000,2023-02-11 03:50:29,2.39200000,2023-02-11 03:51:35,False
SNXUSDT,отскок,bids,2.39900000,2023-02-11 04:13:01,2.39600000,2023-02-11 04:15:21,False
SNXUSDT,отскок,bids,2.40600000,2023-02-11 04:24:58,2.40200000,2023-02-11 04:26:21,False
SNXUSDT,отскок,bids,2.39700000,2023-02-11 04:30:39,2.39400000,2023-02-11 04:35:45,False
SNXUSDT,отскок,bids,2.37900000,2023-02-11 05:26:26,2.38400000,2023-02-11 05:27:36,True
SNXUSDT,отскок,bids,2.38100000,2023-02-11 05:41:46,2.37800000,2023-02-11 05:44:08,False
SNXUSDT,отскок,bids,2.39500000,2023-02-11 06:55:05,2.40000000,2023-02-11 07:03:01,True
SNXUSDT,отскок,bids,2.39000000,2023-02-11 07:09:33,2.38700000,2023-02-11 07:12:17,False
SNXUSDT,отскок,bids,2.38500000,2023-02-11 07:12:33,2.38200000,2023-02-11 07:12:41,False
SNXUSDT,отскок,bids,2.39000000,2023-02-11 07:26:51,2.39500000,2023-02-11 07:45:46,True
SNXUSDT,отскок,bids,2.39200000,2023-02-11 08:30:48,2.38900000,2023-02-11 08:35:41,False
SNXUSDT,отскок,asks,2.37000000,2023-02-11 09:10:42,2.37300000,2023-02-11 09:12:11,False
SNXUSDT,отскок,bids,2.38400000,2023-02-11 10:10:40,2.38000000,2023-02-11 10:16:22,False
SNXUSDT,отскок,bids,2.36900000,2023-02-11 10:30:02,2.37400000,2023-02-11 10:31:25,True
SNXUSDT,отскок,asks,2.38700000,2023-02-11 10:44:31,2.39500000,2023-02-11 10:49:26,False
SNXUSDT,отскок,bids,2.40400000,2023-02-11 13:05:18,2.40100000,2023-02-11 13:05:36,False
SNXUSDT,отскок,bids,2.39000000,2023-02-11 13:18:59,2.38700000,2023-02-11 13:20:33,False
SNXUSDT,отскок,asks,2.39000000,2023-02-11 13:21:20,2.38500000,2023-02-11 13:27:47,True
SNXUSDT,отскок,bids,2.38300000,2023-02-11 13:28:13,2.38800000,2023-02-11 13:32:36,True
SNXUSDT,отскок,bids,2.38600000,2023-02-11 13:57:09,2.39200000,2023-02-11 14:00:12,True
SNXUSDT,отскок,bids,2.38800000,2023-02-11 14:40:04,2.39300000,2023-02-11 14:44:11,True
SNXUSDT,отскок,asks,2.39300000,2023-02-11 14:44:12,2.39600000,2023-02-11 14:48:29,False
SNXUSDT,отскок,asks,2.39600000,2023-02-11 14:48:38,2.39900000,2023-02-11 14:51:11,False
SNXUSDT,отскок,asks,2.39800000,2023-02-11 14:51:41,2.40100000,2023-02-11 15:02:07,False
SNXUSDT,отскок,asks,2.40000000,2023-02-11 15:05:22,2.40300000,2023-02-11 15:05:58,False
SNXUSDT,отскок,bids,2.41000000,2023-02-11 15:12:02,2.41500000,2023-02-11 15:14:46,True
SNXUSDT,отскок,bids,2.40900000,2023-02-11 15:50:20,2.41400000,2023-02-11 15:51:16,True
SNXUSDT,отскок,asks,2.41400000,2023-02-11 15:51:17,2.41700000,2023-02-11 15:52:06,False
SNXUSDT,отскок,bids,2.41700000,2023-02-11 16:00:19,2.42200000,2023-02-11 16:03:42,True
SNXUSDT,отскок,bids,2.42400000,2023-02-11 16:08:14,2.42000000,2023-02-11 16:10:50,False
SNXUSDT,отскок,bids,2.41800000,2023-02-11 16:11:07,2.42400000,2023-02-11 16:21:01,True
SNXUSDT,отскок,bids,2.43000000,2023-02-11 16:24:34,2.42700000,2023-02-11 16:26:55,False
SNXUSDT,отскок,bids,2.42300000,2023-02-11 16:33:37,2.43000000,2023-02-11 16:38:05,True
SNXUSDT,отскок,asks,2.44000000,2023-02-11 16:41:56,2.44400000,2023-02-11 16:43:04,False
SNXUSDT,отскок,bids,2.43200000,2023-02-11 17:06:26,2.43700000,2023-02-11 17:12:54,True
SNXUSDT,отскок,bids,2.44400000,2023-02-11 17:18:17,2.44100000,2023-02-11 17:18:45,False
SNXUSDT,отскок,bids,2.42700000,2023-02-11 17:33:15,2.42300000,2023-02-11 17:33:38,False
SNXUSDT,отскок,asks,2.43300000,2023-02-11 17:45:55,2.43600000,2023-02-11 17:47:11,False
SNXUSDT,отскок,bids,2.43900000,2023-02-11 17:54:35,2.44500000,2023-02-11 17:56:20,True
SNXUSDT,отскок,bids,2.45200000,2023-02-11 18:29:13,2.44900000,2023-02-11 18:32:27,False
SNXUSDT,отскок,asks,2.43800000,2023-02-11 18:42:25,2.43300000,2023-02-11 18:42:50,True
SNXUSDT,отскок,bids,2.43300000,2023-02-11 19:07:11,2.42900000,2023-02-11 19:18:40,False
SNXUSDT,отскок,asks,2.43300000,2023-02-11 19:20:45,2.42600000,2023-02-11 19:21:18,True
SNXUSDT,отскок,bids,2.42700000,2023-02-11 20:02:12,2.42400000,2023-02-11 20:05:00,False
SNXUSDT,отскок,bids,2.42000000,2023-02-11 20:05:17,2.42500000,2023-02-11 20:16:25,True
SNXUSDT,отскок,asks,2.42800000,2023-02-11 20:16:49,2.42300000,2023-02-11 20:23:32,True
SNXUSDT,отскок,bids,2.40800000,2023-02-11 20:35:21,2.41300000,2023-02-11 20:35:38,True
SNXUSDT,отскок,asks,2.41800000,2023-02-11 20:38:15,2.42100000,2023-02-11 20:43:01,False
SNXUSDT,отскок,bids,2.41700000,2023-02-11 21:00:42,2.42200000,2023-02-11 21:04:58,True
SNXUSDT,отскок,bids,2.42700000,2023-02-11 21:09:15,2.43200000,2023-02-11 21:15:16,True
SNXUSDT,отскок,bids,2.41400000,2023-02-11 21:30:33,2.42000000,2023-02-11 21:30:55,True
SNXUSDT,отскок,bids,2.41000000,2023-02-11 21:41:22,2.40700000,2023-02-11 21:44:28,False
SNXUSDT,отскок,bids,2.40700000,2023-02-11 21:47:36,2.40400000,2023-02-11 21:48:25,False
SNXUSDT,отскок,asks,2.40800000,2023-02-11 22:22:28,2.41200000,2023-02-11 22:24:35,False
SNXUSDT,отскок,bids,2.40700000,2023-02-11 22:46:00,2.41200000,2023-02-11 22:50:22,True
SNXUSDT,отскок,bids,2.40200000,2023-02-11 23:20:56,2.40700000,2023-02-11 23:26:44,True
